cell_id,plan_cell_id,planned_disposition,reason,route_id,state,suite,updated_at_utc
mixed:confirmation:in100000:out128:aimd-gemma-4-31B-it-mixed-confirm-stage-1-0,load_epoch:aimd-gemma-4-31B-it-mixed-confirm-stage-1-0,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,gemma-4-31B-it,not_applicable,load,2026-08-28T10:00:40.211834Z
mixed:confirmation:in100000:out128:aimd-gemma-4-31B-it-mixed-confirm-stage-1-1,load_epoch:aimd-gemma-4-31B-it-mixed-confirm-stage-1-1,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,gemma-4-31B-it,not_applicable,load,2026-08-28T10:00:40.216097Z
mixed:confirmation:in1024:out512:aimd-gemma-4-31B-it-mixed-confirm-0,load_epoch:aimd-gemma-4-31B-it-mixed-confirm-0,required,,gemma-4-31B-it,completed,load,2026-08-28T09:54:09.130927Z
mixed:confirmation:in1024:out512:aimd-gemma-4-31B-it-mixed-confirm-2,load_epoch:aimd-gemma-4-31B-it-mixed-confirm-2,required,,gemma-4-31B-it,completed,load,2026-08-28T10:00:40.209557Z
mixed:confirmation:in256:out128:aimd-gemma-4-31B-it-mixed-confirm-stage-1-2,load_epoch:aimd-gemma-4-31B-it-mixed-confirm-stage-1-2,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,gemma-4-31B-it,not_applicable,load,2026-08-28T10:00:40.219927Z
mixed:confirmation_separator:in100000:out128:aimd-gemma-4-31B-it-mixed-separator-0,load_epoch:aimd-gemma-4-31B-it-mixed-separator-0,required,,gemma-4-31B-it,completed,load,2026-08-28T09:55:34.969682Z
mixed:confirmation_separator:in256:out128:aimd-gemma-4-31B-it-mixed-separator-stage-1-0,load_epoch:aimd-gemma-4-31B-it-mixed-separator-stage-1-0,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,gemma-4-31B-it,not_applicable,load,2026-08-28T10:00:40.214032Z
mixed:confirmation_separator:in256:out4096:aimd-gemma-4-31B-it-mixed-separator-1,load_epoch:aimd-gemma-4-31B-it-mixed-separator-1,required,,gemma-4-31B-it,completed,load,2026-08-28T09:58:52.532023Z
mixed:confirmation_separator:in256:out4096:aimd-gemma-4-31B-it-mixed-separator-stage-1-1,load_epoch:aimd-gemma-4-31B-it-mixed-separator-stage-1-1,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,gemma-4-31B-it,not_applicable,load,2026-08-28T10:00:40.218130Z
mixed:recovery_after_observed_overload:in256:out4096:aimd-gemma-4-31B-it-mixed-recovery,load_epoch:aimd-gemma-4-31B-it-mixed-recovery,conditional_on_overload,no_two_epoch_overload_observed,gemma-4-31B-it,not_applicable,load,2026-08-28T10:00:40.221807Z
short_long:aimd:in256:out4096:aimd-gemma-4-31B-it-short_long-000,load_epoch:aimd-gemma-4-31B-it-short_long-000,required,zero_scheduled_poisson_arrivals,gemma-4-31B-it,inconclusive,load,2026-08-28T09:05:26.088807Z
short_long:aimd:in256:out4096:aimd-gemma-4-31B-it-short_long-001,load_epoch:aimd-gemma-4-31B-it-short_long-001,required,,gemma-4-31B-it,completed,load,2026-08-28T09:06:20.017127Z
short_long:aimd:in256:out4096:aimd-gemma-4-31B-it-short_long-002,load_epoch:aimd-gemma-4-31B-it-short_long-002,required,,gemma-4-31B-it,completed,load,2026-08-28T09:07:08.244872Z
short_long:aimd:in256:out4096:aimd-gemma-4-31B-it-short_long-003,load_epoch:aimd-gemma-4-31B-it-short_long-003,required,,gemma-4-31B-it,completed,load,2026-08-28T09:08:33.907278Z
short_long:aimd:in256:out4096:aimd-gemma-4-31B-it-short_long-004,load_epoch:aimd-gemma-4-31B-it-short_long-004,required,,gemma-4-31B-it,completed,load,2026-08-28T09:10:03.122248Z
short_long:aimd:in256:out4096:aimd-gemma-4-31B-it-short_long-005,load_epoch:aimd-gemma-4-31B-it-short_long-005,required,,gemma-4-31B-it,completed,load,2026-08-28T09:11:32.883437Z
short_long:aimd:in256:out4096:aimd-gemma-4-31B-it-short_long-006,load_epoch:aimd-gemma-4-31B-it-short_long-006,required,,gemma-4-31B-it,completed,load,2026-08-28T09:13:03.863248Z
short_long:aimd:in256:out4096:aimd-gemma-4-31B-it-short_long-007,load_epoch:aimd-gemma-4-31B-it-short_long-007,required,,gemma-4-31B-it,completed,load,2026-08-28T09:13:38.977825Z
short_long:aimd:in256:out4096:aimd-gemma-4-31B-it-short_long-008,load_epoch:aimd-gemma-4-31B-it-short_long-008,required,,gemma-4-31B-it,completed,load,2026-08-28T09:14:35.192807Z
short_long:baseline:in256:out4096:aimd-gemma-4-31B-it-short_long-baseline,load_epoch:aimd-gemma-4-31B-it-short_long-baseline,required,,gemma-4-31B-it,completed,load,2026-08-28T09:05:21.071916Z
short_long:baseline:in256:out4096:aimd-gemma-4-31B-it-short_long-baseline-attempt-1,load_epoch:aimd-gemma-4-31B-it-short_long-baseline-attempt-1,conditional_on_prior_baseline_failure,healthy_baseline_already_established,gemma-4-31B-it,not_applicable,load,2026-08-28T09:05:21.074016Z
short_long:baseline:in256:out4096:aimd-gemma-4-31B-it-short_long-baseline-attempt-2,load_epoch:aimd-gemma-4-31B-it-short_long-baseline-attempt-2,conditional_on_prior_baseline_failure,healthy_baseline_already_established,gemma-4-31B-it,not_applicable,load,2026-08-28T09:05:21.075832Z
short_long:confirmation:in256:out4096:aimd-gemma-4-31B-it-short_long-confirm-0,load_epoch:aimd-gemma-4-31B-it-short_long-confirm-0,required,,gemma-4-31B-it,completed,load,2026-08-28T09:17:56.557792Z
short_long:confirmation:in256:out4096:aimd-gemma-4-31B-it-short_long-confirm-1,load_epoch:aimd-gemma-4-31B-it-short_long-confirm-1,required,,gemma-4-31B-it,completed,load,2026-08-28T09:20:53.384037Z
short_long:confirmation:in256:out4096:aimd-gemma-4-31B-it-short_long-confirm-2,load_epoch:aimd-gemma-4-31B-it-short_long-confirm-2,required,,gemma-4-31B-it,completed,load,2026-08-28T09:24:24.799035Z
short_long:confirmation:in256:out4096:aimd-gemma-4-31B-it-short_long-confirm-stage-1-0,load_epoch:aimd-gemma-4-31B-it-short_long-confirm-stage-1-0,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,gemma-4-31B-it,not_applicable,load,2026-08-28T09:24:24.801169Z
short_long:confirmation:in256:out4096:aimd-gemma-4-31B-it-short_long-confirm-stage-1-1,load_epoch:aimd-gemma-4-31B-it-short_long-confirm-stage-1-1,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,gemma-4-31B-it,not_applicable,load,2026-08-28T09:24:24.804418Z
short_long:confirmation:in256:out4096:aimd-gemma-4-31B-it-short_long-confirm-stage-1-2,load_epoch:aimd-gemma-4-31B-it-short_long-confirm-stage-1-2,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,gemma-4-31B-it,not_applicable,load,2026-08-28T09:24:24.807645Z
short_long:confirmation_separator:in256:out4096:aimd-gemma-4-31B-it-short_long-separator-0,load_epoch:aimd-gemma-4-31B-it-short_long-separator-0,required,,gemma-4-31B-it,completed,load,2026-08-28T09:19:31.146888Z
short_long:confirmation_separator:in256:out4096:aimd-gemma-4-31B-it-short_long-separator-1,load_epoch:aimd-gemma-4-31B-it-short_long-separator-1,required,,gemma-4-31B-it,completed,load,2026-08-28T09:22:28.137481Z
short_long:confirmation_separator:in256:out4096:aimd-gemma-4-31B-it-short_long-separator-stage-1-0,load_epoch:aimd-gemma-4-31B-it-short_long-separator-stage-1-0,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,gemma-4-31B-it,not_applicable,load,2026-08-28T09:24:24.802696Z
short_long:confirmation_separator:in256:out4096:aimd-gemma-4-31B-it-short_long-separator-stage-1-1,load_epoch:aimd-gemma-4-31B-it-short_long-separator-stage-1-1,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,gemma-4-31B-it,not_applicable,load,2026-08-28T09:24:24.806107Z
short_long:recovery_after_observed_overload:in256:out4096:aimd-gemma-4-31B-it-short_long-recovery,load_epoch:aimd-gemma-4-31B-it-short_long-recovery,conditional_on_overload,no_two_epoch_overload_observed,gemma-4-31B-it,not_applicable,load,2026-08-28T09:24:24.809353Z
short_short:aimd:in256:out128:aimd-gemma-4-31B-it-short_short-000,load_epoch:aimd-gemma-4-31B-it-short_short-000,required,,gemma-4-31B-it,completed,load,2026-08-28T11:46:08.434716Z
short_short:aimd:in256:out128:aimd-gemma-4-31B-it-short_short-001,load_epoch:aimd-gemma-4-31B-it-short_short-001,required,,gemma-4-31B-it,completed,load,2026-08-28T11:46:13.443744Z
short_short:aimd:in256:out128:aimd-gemma-4-31B-it-short_short-002,load_epoch:aimd-gemma-4-31B-it-short_short-002,required,,gemma-4-31B-it,completed,load,2026-08-28T11:46:57.702982Z
short_short:aimd:in256:out128:aimd-gemma-4-31B-it-short_short-003,load_epoch:aimd-gemma-4-31B-it-short_short-003,required,,gemma-4-31B-it,completed,load,2026-08-28T11:47:03.381025Z
short_short:aimd:in256:out128:aimd-gemma-4-31B-it-short_short-004,load_epoch:aimd-gemma-4-31B-it-short_short-004,required,,gemma-4-31B-it,completed,load,2026-08-28T11:47:08.706026Z
short_short:aimd:in256:out128:aimd-gemma-4-31B-it-short_short-005,load_epoch:aimd-gemma-4-31B-it-short_short-005,required,,gemma-4-31B-it,completed,load,2026-08-28T11:47:13.715274Z
short_short:aimd:in256:out128:aimd-gemma-4-31B-it-short_short-006,load_epoch:aimd-gemma-4-31B-it-short_short-006,required,,gemma-4-31B-it,completed,load,2026-08-28T11:47:18.725036Z
short_short:aimd:in256:out128:aimd-gemma-4-31B-it-short_short-007,load_epoch:aimd-gemma-4-31B-it-short_short-007,required,,gemma-4-31B-it,completed,load,2026-08-28T11:47:23.734063Z
short_short:aimd:in256:out128:aimd-gemma-4-31B-it-short_short-008,load_epoch:aimd-gemma-4-31B-it-short_short-008,required,,gemma-4-31B-it,completed,load,2026-08-28T11:47:30.101333Z
short_short:baseline:in256:out128:aimd-gemma-4-31B-it-short_short-baseline,load_epoch:aimd-gemma-4-31B-it-short_short-baseline,required,,gemma-4-31B-it,completed,load,2026-08-28T11:46:03.186413Z
short_short:baseline:in256:out128:aimd-gemma-4-31B-it-short_short-baseline-attempt-1,load_epoch:aimd-gemma-4-31B-it-short_short-baseline-attempt-1,conditional_on_prior_baseline_failure,healthy_baseline_already_established,gemma-4-31B-it,not_applicable,load,2026-08-28T11:46:03.188470Z
short_short:baseline:in256:out128:aimd-gemma-4-31B-it-short_short-baseline-attempt-2,load_epoch:aimd-gemma-4-31B-it-short_short-baseline-attempt-2,conditional_on_prior_baseline_failure,healthy_baseline_already_established,gemma-4-31B-it,not_applicable,load,2026-08-28T11:46:03.190697Z
short_short:confirmation:in256:out128:aimd-gemma-4-31B-it-short_short-confirm-0,load_epoch:aimd-gemma-4-31B-it-short_short-confirm-0,required,,gemma-4-31B-it,completed,load,2026-08-28T11:47:35.624459Z
short_short:confirmation:in256:out128:aimd-gemma-4-31B-it-short_short-confirm-1,load_epoch:aimd-gemma-4-31B-it-short_short-confirm-1,required,,gemma-4-31B-it,completed,load,2026-08-28T11:47:46.276782Z
short_short:confirmation:in256:out128:aimd-gemma-4-31B-it-short_short-confirm-2,load_epoch:aimd-gemma-4-31B-it-short_short-confirm-2,required,,gemma-4-31B-it,completed,load,2026-08-28T11:47:57.817432Z
short_short:confirmation:in256:out128:aimd-gemma-4-31B-it-short_short-confirm-stage-1-0,load_epoch:aimd-gemma-4-31B-it-short_short-confirm-stage-1-0,conditional_on_prior_confirmation_failure,,gemma-4-31B-it,completed,load,2026-08-28T11:48:03.171890Z
short_short:confirmation:in256:out128:aimd-gemma-4-31B-it-short_short-confirm-stage-1-1,load_epoch:aimd-gemma-4-31B-it-short_short-confirm-stage-1-1,conditional_on_prior_confirmation_failure,,gemma-4-31B-it,completed,load,2026-08-28T11:48:13.252706Z
short_short:confirmation:in256:out128:aimd-gemma-4-31B-it-short_short-confirm-stage-1-2,load_epoch:aimd-gemma-4-31B-it-short_short-confirm-stage-1-2,conditional_on_prior_confirmation_failure,,gemma-4-31B-it,completed,load,2026-08-28T11:48:23.337887Z
short_short:confirmation_separator:in256:out128:aimd-gemma-4-31B-it-short_short-separator-0,load_epoch:aimd-gemma-4-31B-it-short_short-separator-0,required,,gemma-4-31B-it,completed,load,2026-08-28T11:47:40.705685Z
short_short:confirmation_separator:in256:out128:aimd-gemma-4-31B-it-short_short-separator-1,load_epoch:aimd-gemma-4-31B-it-short_short-separator-1,required,,gemma-4-31B-it,completed,load,2026-08-28T11:47:51.330555Z
short_short:confirmation_separator:in256:out128:aimd-gemma-4-31B-it-short_short-separator-stage-1-0,load_epoch:aimd-gemma-4-31B-it-short_short-separator-stage-1-0,conditional_on_prior_confirmation_failure,,gemma-4-31B-it,completed,load,2026-08-28T11:48:08.243406Z
short_short:confirmation_separator:in256:out128:aimd-gemma-4-31B-it-short_short-separator-stage-1-1,load_epoch:aimd-gemma-4-31B-it-short_short-separator-stage-1-1,conditional_on_prior_confirmation_failure,,gemma-4-31B-it,completed,load,2026-08-28T11:48:18.328527Z
short_short:recovery_after_observed_overload:in256:out128:aimd-gemma-4-31B-it-short_short-recovery,load_epoch:aimd-gemma-4-31B-it-short_short-recovery,conditional_on_overload,,gemma-4-31B-it,completed,load,2026-08-28T11:48:28.892323Z
long_short:aimd:in100000:out128:aimd-glm-5.2-long_short-000,load_epoch:aimd-glm-5.2-long_short-000,required,measured_unhealthy_at_all_baseline_rates,glm-5.2,not_applicable,load,2026-08-28T11:45:42.887561Z
long_short:aimd:in100000:out128:aimd-glm-5.2-long_short-001,load_epoch:aimd-glm-5.2-long_short-001,required,measured_unhealthy_at_all_baseline_rates,glm-5.2,not_applicable,load,2026-08-28T11:45:42.889311Z
long_short:aimd:in100000:out128:aimd-glm-5.2-long_short-002,load_epoch:aimd-glm-5.2-long_short-002,required,measured_unhealthy_at_all_baseline_rates,glm-5.2,not_applicable,load,2026-08-28T11:45:42.891270Z
long_short:aimd:in100000:out128:aimd-glm-5.2-long_short-003,load_epoch:aimd-glm-5.2-long_short-003,required,measured_unhealthy_at_all_baseline_rates,glm-5.2,not_applicable,load,2026-08-28T11:45:42.893036Z
long_short:aimd:in100000:out128:aimd-glm-5.2-long_short-004,load_epoch:aimd-glm-5.2-long_short-004,required,measured_unhealthy_at_all_baseline_rates,glm-5.2,not_applicable,load,2026-08-28T11:45:42.894931Z
long_short:aimd:in100000:out128:aimd-glm-5.2-long_short-005,load_epoch:aimd-glm-5.2-long_short-005,required,measured_unhealthy_at_all_baseline_rates,glm-5.2,not_applicable,load,2026-08-28T11:45:42.896902Z
long_short:aimd:in100000:out128:aimd-glm-5.2-long_short-006,load_epoch:aimd-glm-5.2-long_short-006,required,measured_unhealthy_at_all_baseline_rates,glm-5.2,not_applicable,load,2026-08-28T11:45:42.898948Z
long_short:aimd:in100000:out128:aimd-glm-5.2-long_short-007,load_epoch:aimd-glm-5.2-long_short-007,required,measured_unhealthy_at_all_baseline_rates,glm-5.2,not_applicable,load,2026-08-28T11:45:42.900827Z
long_short:aimd:in100000:out128:aimd-glm-5.2-long_short-008,load_epoch:aimd-glm-5.2-long_short-008,required,measured_unhealthy_at_all_baseline_rates,glm-5.2,not_applicable,load,2026-08-28T11:45:42.902730Z
