attempted_n,cache_read_tokens_reported_n,cache_read_tokens_sum,cache_stratum,completion_tokens_sum,elapsed_hours,eligible_output_rate_median,eligible_output_rate_median_ci95_high,eligible_output_rate_median_ci95_low,eligible_output_rate_median_ci_method,eligible_output_rate_median_n,eligible_output_rate_median_unit,eligible_output_rate_n,mixed_subtype,output_rate_eligibility_rule,panel,panel_started_at_utc,prompt_tokens_sum,request_latency_median,request_latency_median_ci95_high,request_latency_median_ci95_low,request_latency_median_ci_method,request_latency_median_n,request_latency_median_unit,request_latency_p95,request_latency_p95_ci95_high,request_latency_p95_ci95_low,request_latency_p95_ci_method,request_latency_p95_n,request_latency_p95_unit,route_id,settled_cost_reported_n,settled_cost_usd_sum,shape,status_counts,success_n,success_rate,success_rate_ci95_high,success_rate_ci95_low,success_rate_ci_method,success_rate_n,success_rate_unit,ttft_median,ttft_median_ci95_high,ttft_median_ci95_low,ttft_median_ci_method,ttft_median_n,ttft_median_unit,ttft_p95,ttft_p95_ci95_high,ttft_p95_ci95_low,ttft_p95_ci_method,ttft_p95_n,ttft_p95_unit,usage_eligible_n
1,1,0,panel_unique_cold,169,0.9998810324999999,55.391216154907895,,,single-observation-no-CI,1,tokens/second,1,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",1,2026-08-28T21:21:23.069122Z,1046,3.788318980950862,,,single-observation-no-CI,1,seconds,3.788318980950862,,,single-observation-no-CI,1,seconds,deepseek-v4-flash-0731,1,0.000126268,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,0.7372937150066718,,,single-observation-no-CI,1,seconds,0.7372937150066718,,,single-observation-no-CI,1,seconds,1
1,1,0,stable_exact_prompt,202,0.9998810324999999,50.28611488761627,,,single-observation-no-CI,1,tokens/second,1,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",1,2026-08-28T21:21:23.069122Z,1046,4.498285767971538,,,single-observation-no-CI,1,seconds,4.498285767971538,,,single-observation-no-CI,1,seconds,deepseek-v4-flash-0731,1,0.000134584,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,0.48127231502439827,,,single-observation-no-CI,1,seconds,0.48127231502439827,,,single-observation-no-CI,1,seconds,1
1,1,0,panel_unique_cold,135,1.999869483611111,54.591443060047965,,,single-observation-no-CI,1,tokens/second,1,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",2,2026-08-28T22:21:23.027546Z,1048,3.2063318230211735,,,single-observation-no-CI,1,seconds,3.2063318230211735,,,single-observation-no-CI,1,seconds,deepseek-v4-flash-0731,1,0.00011786000000000001,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,0.733416793984361,,,single-observation-no-CI,1,seconds,0.733416793984361,,,single-observation-no-CI,1,seconds,1
1,1,0,stable_exact_prompt,110,1.999869483611111,55.93218073999975,,,single-observation-no-CI,1,tokens/second,1,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",2,2026-08-28T22:21:23.027546Z,1046,2.608052153023891,,,single-observation-no-CI,1,seconds,2.608052153023891,,,single-observation-no-CI,1,seconds,deepseek-v4-flash-0731,1,0.00011140000000000001,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,0.6413846899522468,,,single-observation-no-CI,1,seconds,0.6413846899522468,,,single-observation-no-CI,1,seconds,1
1,1,0,panel_unique_cold,127,2.9998829869444443,53.26227352908829,,,single-observation-no-CI,1,tokens/second,1,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",3,2026-08-28T23:21:23.076158Z,1047,2.985293805017136,,,single-observation-no-CI,1,seconds,2.985293805017136,,,single-observation-no-CI,1,seconds,deepseek-v4-flash-0731,1,0.00011576400000000001,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,0.6008668629219756,,,single-observation-no-CI,1,seconds,0.6008668629219756,,,single-observation-no-CI,1,seconds,1
1,1,0,stable_exact_prompt,210,2.9998829869444443,48.61620934391598,,,single-observation-no-CI,1,tokens/second,1,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",3,2026-08-28T23:21:23.076158Z,1046,4.899551037931815,,,single-observation-no-CI,1,seconds,4.899551037931815,,,single-observation-no-CI,1,seconds,deepseek-v4-flash-0731,1,0.0001366,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,0.5800040630856529,,,single-observation-no-CI,1,seconds,0.5800040630856529,,,single-observation-no-CI,1,seconds,1
1,1,0,panel_unique_cold,191,3.999878041388889,51.99496302299164,,,single-observation-no-CI,1,tokens/second,1,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",4,2026-08-29T00:21:23.058354Z,1045,4.091857598978095,,,single-observation-no-CI,1,seconds,4.091857598978095,,,single-observation-no-CI,1,seconds,deepseek-v4-flash-0731,1,0.000131732,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,0.4184248490491882,,,single-observation-no-CI,1,seconds,0.4184248490491882,,,single-observation-no-CI,1,seconds,1
1,1,1024,stable_exact_prompt,120,3.999878041388889,47.995794416670336,,,single-observation-no-CI,1,tokens/second,1,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",4,2026-08-29T00:21:23.058354Z,1046,2.9170784830348566,,,single-observation-no-CI,1,seconds,2.9170784830348566,,,single-observation-no-CI,1,seconds,deepseek-v4-flash-0731,1,5.760000000000001e-05,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,0.41685942304320633,,,single-observation-no-CI,1,seconds,0.41685942304320633,,,single-observation-no-CI,1,seconds,1
1,1,0,panel_unique_cold,138,4.999881140833334,56.08204927541686,,,single-observation-no-CI,1,tokens/second,1,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",5,2026-08-29T01:21:23.069512Z,1045,2.9008036869345233,,,single-observation-no-CI,1,seconds,2.9008036869345233,,,single-observation-no-CI,1,seconds,deepseek-v4-flash-0731,1,0.000118376,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,0.4401232770178467,,,single-observation-no-CI,1,seconds,0.4401232770178467,,,single-observation-no-CI,1,seconds,1
1,1,0,stable_exact_prompt,156,4.999881140833334,54.7097251255958,,,single-observation-no-CI,1,tokens/second,1,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",5,2026-08-29T01:21:23.069512Z,1046,3.321146413916722,,,single-observation-no-CI,1,seconds,3.321146413916722,,,single-observation-no-CI,1,seconds,deepseek-v4-flash-0731,1,0.00012299200000000002,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,0.4697338059777394,,,single-observation-no-CI,1,seconds,0.4697338059777394,,,single-observation-no-CI,1,seconds,1
1,1,0,panel_unique_cold,135,5.999885293888889,55.02702815078245,,,single-observation-no-CI,1,tokens/second,1,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",6,2026-08-29T02:21:23.084463Z,1048,3.1384257080499083,,,single-observation-no-CI,1,seconds,3.1384257080499083,,,single-observation-no-CI,1,seconds,deepseek-v4-flash-0731,1,0.00011786000000000001,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,0.6850858760299161,,,single-observation-no-CI,1,seconds,0.6850858760299161,,,single-observation-no-CI,1,seconds,1
1,1,0,stable_exact_prompt,158,5.999885293888889,57.42342750781235,,,single-observation-no-CI,1,tokens/second,1,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",6,2026-08-29T02:21:23.084463Z,1046,3.2267905020853505,,,single-observation-no-CI,1,seconds,3.2267905020853505,,,single-observation-no-CI,1,seconds,deepseek-v4-flash-0731,1,0.000123496,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,0.47530026792082936,,,single-observation-no-CI,1,seconds,0.47530026792082936,,,single-observation-no-CI,1,seconds,1
2,2,0,panel_unique_cold,8192,0.0,48.9649141274908,50.424736432921584,47.505091822060024,request-bootstrap-percentile,2,tokens/second,2,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",0,2026-08-28T20:21:23.497405Z,578,84.87968868098687,88.03727351198904,81.7221038499847,request-bootstrap-percentile,2,seconds,87.72151502888882,88.03727351198904,81.7221038499847,request-bootstrap-percentile,2,seconds,deepseek-v4-flash-0731,2,0.002110624,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,1.1535338545800187,1.8149372760672122,0.4921304330928251,request-bootstrap-percentile,2,seconds,1.7487969339184928,1.8149372760672122,0.4921304330928251,request-bootstrap-percentile,2,seconds,2
2,2,0,stable_exact_prompt,8192,0.0,53.32923965658338,53.39143700397179,53.267042309194984,request-bootstrap-percentile,2,tokens/second,2,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",0,2026-08-28T20:21:23.497405Z,580,77.38065785000799,77.60990820196457,77.15140749805141,request-bootstrap-percentile,2,seconds,77.58698316676892,77.60990820196457,77.15140749805141,request-bootstrap-percentile,2,seconds,deepseek-v4-flash-0731,2,0.002110784,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,0.5746580290142447,0.7143303280463442,0.43498572998214513,request-bootstrap-percentile,2,seconds,0.7003630981431342,0.7143303280463442,0.43498572998214513,request-bootstrap-percentile,2,seconds,2
2,2,0,panel_unique_cold,8192,0.9998810324999999,55.5847569590389,55.819864622327394,55.349649295750396,request-bootstrap-percentile,2,tokens/second,2,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",1,2026-08-28T21:21:23.069122Z,575,75.0296108845505,76.25780944805592,73.80141232104506,request-bootstrap-percentile,2,seconds,76.13498959170538,76.25780944805592,73.80141232104506,request-bootstrap-percentile,2,seconds,deepseek-v4-flash-0731,2,0.002110384,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,1.3390254644909874,2.255533876013942,0.42251705296803266,request-bootstrap-percentile,2,seconds,2.1638830348616467,2.255533876013942,0.42251705296803266,request-bootstrap-percentile,2,seconds,2
2,2,0,stable_exact_prompt,8192,0.9998810324999999,48.71958804137428,51.73890301879288,45.700273063955684,request-bootstrap-percentile,2,tokens/second,2,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",1,2026-08-28T21:21:23.069122Z,580,84.99595373496413,90.08184501098003,79.91006245894823,request-bootstrap-percentile,2,seconds,89.57325588337844,90.08184501098003,79.91006245894823,request-bootstrap-percentile,2,seconds,deepseek-v4-flash-0731,2,0.002110784,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,0.5988498635706492,0.7433279320830479,0.4543717950582504,request-bootstrap-percentile,2,seconds,0.728880125231808,0.7433279320830479,0.4543717950582504,request-bootstrap-percentile,2,seconds,2
2,2,0,panel_unique_cold,8192,1.999869483611111,48.49238106826368,51.257808562865044,45.72695357366232,request-bootstrap-percentile,2,tokens/second,2,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",2,2026-08-28T22:21:23.027546Z,576,86.31004178203875,90.05928918602876,82.56079437804874,request-bootstrap-percentile,2,seconds,89.68436444562977,90.05928918602876,82.56079437804874,request-bootstrap-percentile,2,seconds,deepseek-v4-flash-0731,2,0.002110464,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,1.5675648499745876,2.6510183879872784,0.4841113119618967,request-bootstrap-percentile,2,seconds,2.5426730341860093,2.6510183879872784,0.4841113119618967,request-bootstrap-percentile,2,seconds,2
2,2,0,stable_exact_prompt,8192,1.999869483611111,50.64876888881082,51.15422312038301,50.143314657238626,request-bootstrap-percentile,2,tokens/second,2,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",2,2026-08-28T22:21:23.027546Z,580,81.41364340647124,82.26912041800097,80.55816639494151,request-bootstrap-percentile,2,seconds,82.183572716848,82.26912041800097,80.55816639494151,request-bootstrap-percentile,2,seconds,deepseek-v4-flash-0731,2,0.002110784,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,0.5349160320474766,0.5832560510607436,0.4865760130342096,request-bootstrap-percentile,2,seconds,0.578422049159417,0.5832560510607436,0.4865760130342096,request-bootstrap-percentile,2,seconds,2
2,2,0,panel_unique_cold,8192,2.9998829869444443,48.35304154523634,48.832110115708964,47.87397297476372,request-bootstrap-percentile,2,tokens/second,2,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",3,2026-08-28T23:21:23.076158Z,575,85.2791074559791,86.0327189899981,84.5254959219601,request-bootstrap-percentile,2,seconds,85.9573578365962,86.0327189899981,84.5254959219601,request-bootstrap-percentile,2,seconds,deepseek-v4-flash-0731,2,0.002110384,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,0.5605047754361294,0.6462617398938164,0.47474781097844243,request-bootstrap-percentile,2,seconds,0.6376860434480477,0.6462617398938164,0.47474781097844243,request-bootstrap-percentile,2,seconds,2
2,2,0,stable_exact_prompt,8192,2.9998829869444443,49.30584274994095,49.98437209506823,48.62731340481366,request-bootstrap-percentile,2,tokens/second,2,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",3,2026-08-28T23:21:23.076158Z,580,83.84564002399566,85.12374080205336,82.56753924593795,request-bootstrap-percentile,2,seconds,84.99593072424759,85.12374080205336,82.56753924593795,request-bootstrap-percentile,2,seconds,deepseek-v4-flash-0731,2,0.002110784,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,0.7565854550339282,0.8912444290472195,0.6219264810206369,request-bootstrap-percentile,2,seconds,0.8777785316458904,0.8912444290472195,0.6219264810206369,request-bootstrap-percentile,2,seconds,2
2,2,0,panel_unique_cold,8192,3.999878041388889,49.654473070156804,52.77224342256595,46.53670271774766,request-bootstrap-percentile,2,tokens/second,2,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",4,2026-08-29T00:21:23.058354Z,575,83.34324644698063,88.65651233296376,78.0299805609975,request-bootstrap-percentile,2,seconds,88.12518574436545,88.65651233296376,78.0299805609975,request-bootstrap-percentile,2,seconds,deepseek-v4-flash-0731,2,0.002110384,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,0.5266916594700888,0.639962796936743,0.4134205220034346,request-bootstrap-percentile,2,seconds,0.6286356831900776,0.639962796936743,0.4134205220034346,request-bootstrap-percentile,2,seconds,2
2,1,256,stable_exact_prompt,4096,3.999878041388889,47.89561364820275,,,single-observation-no-CI,1,tokens/second,1,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",4,2026-08-29T00:21:23.058354Z,288,45.32042362098582,88.03592785797082,2.604919384000823,request-bootstrap-percentile,2,seconds,83.76437743427232,88.03592785797082,2.604919384000823,request-bootstrap-percentile,2,seconds,deepseek-v4-flash-0731,2,0.002591584,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,1.5384118600632064,2.5166143340757117,0.5602093860507011,request-bootstrap-percentile,2,seconds,2.418794086674461,2.5166143340757117,0.5602093860507011,request-bootstrap-percentile,2,seconds,1
2,1,0,panel_unique_cold,4096,4.999881140833334,55.60408103000613,,,single-observation-no-CI,1,tokens/second,1,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",5,2026-08-29T01:21:23.069512Z,288,57.2689776935149,74.25108288205229,40.28687250497751,request-bootstrap-percentile,2,seconds,72.55287236319856,74.25108288205229,40.28687250497751,request-bootstrap-percentile,2,seconds,deepseek-v4-flash-0731,2,0.0026056639999999997,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,0.7086445990134962,0.8298641649307683,0.5874250330962241,request-bootstrap-percentile,2,seconds,0.8177422083390411,0.8298641649307683,0.5874250330962241,request-bootstrap-percentile,2,seconds,1
2,2,256,stable_exact_prompt,8192,4.999881140833334,54.28036309650595,56.05684357355035,52.50388261946155,request-bootstrap-percentile,2,tokens/second,2,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",5,2026-08-29T01:21:23.069512Z,580,76.01086427195696,78.4972339658998,73.52449457801413,request-bootstrap-percentile,2,seconds,78.24859699650551,78.4972339658998,73.52449457801413,request-bootstrap-percentile,2,seconds,deepseek-v4-flash-0731,2,0.002096704,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,0.46988130401587114,0.4839557920349762,0.4558068159967661,request-bootstrap-percentile,2,seconds,0.48254834323306567,0.4839557920349762,0.4558068159967661,request-bootstrap-percentile,2,seconds,2
